timestamp,icao,temperature,dewpoint,wind_speed,visibility,is_fog,is_mist,raw_metar,dewpoint_depression,hour,month,day_of_week,humidity,is_disrupted
2026-02-22 18:00:00,LRIA,3,0,3.0,10000,0,0,LRIA 221800Z 19003KT 160V270 CAVOK 03/M00 Q1020,3,18,2,6,80.66,0
2026-02-22 18:30:00,LRIA,2,0,3.0,10000,0,0,LRIA 221830Z 24003KT 210V270 CAVOK 02/M00 Q1020,2,18,2,6,86.6,0
2026-02-22 19:00:00,LRIA,2,-1,3.0,10000,0,0,LRIA 221900Z 23003KT CAVOK 02/M01 Q1020,3,19,2,6,80.52,0
2026-02-22 19:30:00,LRIA,2,-1,3.0,10000,0,0,LRIA 221930Z 21003KT CAVOK 02/M01 Q1020,3,19,2,6,80.52,0
2026-02-22 20:00:00,LRIA,2,-1,3.0,10000,0,0,LRIA 222000Z 20003KT 170V230 CAVOK 02/M01 Q1020,3,20,2,6,80.52,0
2026-02-22 20:30:00,LRIA,3,0,3.0,10000,0,0,LRIA 222030Z 23003KT CAVOK 03/M00 Q1020,3,20,2,6,80.66,0
2026-02-22 21:00:00,LRIA,3,-1,4.0,10000,0,0,LRIA 222100Z 21004KT CAVOK 03/M01 Q1019,4,21,2,6,75.0,0
2026-02-22 21:30:00,LRIA,2,-1,3.0,10000,0,0,LRIA 222130Z 19003KT CAVOK 02/M01 Q1019,3,21,2,6,80.52,0
2026-02-22 22:00:00,LRIA,1,-1,2.0,10000,0,0,LRIA 222200Z 11002KT CAVOK 01/M01 Q1019,2,22,2,6,86.5,0
2026-02-22 22:30:00,LRIA,1,-1,2.0,10000,0,0,LRIA 222230Z 17002KT CAVOK 01/M01 Q1018,2,22,2,6,86.5,0
2026-02-22 23:00:00,LRIA,2,-1,3.0,10000,0,0,LRIA 222300Z 19003KT 150V240 CAVOK 02/M01 Q1018,3,23,2,6,80.52,0
2026-02-22 23:30:00,LRIA,2,-1,2.0,10000,0,0,LRIA 222330Z 20002KT CAVOK 02/M01 Q1018,3,23,2,6,80.52,0
2026-02-23 00:00:00,LRIA,1,-1,,10000,0,0,LRIA 230000Z VRB02KT CAVOK 01/M01 Q1018,2,0,2,0,86.5,0
2026-02-23 00:30:00,LRIA,1,-1,3.0,10000,0,0,LRIA 230030Z 15003KT CAVOK 01/M01 Q1017,2,0,2,0,86.5,0
2026-02-23 01:00:00,LRIA,0,-2,4.0,9000,0,0,LRIA 230100Z 11004KT 9000 NSC M00/M02 Q1017,2,1,2,0,86.39,0
2026-02-23 01:30:00,LRIA,0,-2,4.0,10000,0,0,LRIA 230130Z 12004KT CAVOK M00/M02 Q1016,2,1,2,0,86.39,0
2026-02-23 02:00:00,LRIA,2,-2,5.0,10000,0,0,LRIA 230200Z 18005KT CAVOK 02/M02 Q1016,4,2,2,0,74.82,0
2026-02-23 02:30:00,LRIA,0,-3,4.0,10000,0,0,LRIA 230230Z 12004KT 080V140 CAVOK 00/M03 Q1015,3,2,2,0,80.23,0
2026-02-23 03:00:00,LRIA,0,-3,5.0,10000,0,0,LRIA 230300Z 12005KT CAVOK M00/M03 Q1015,3,3,2,0,80.23,0
2026-02-23 03:30:00,LRIA,-1,-3,6.0,10000,0,0,LRIA 230330Z 08006KT CAVOK M01/M03 Q1015,2,3,2,0,86.29,0
2026-02-23 04:00:00,LRIA,-1,-3,6.0,10000,0,0,LRIA 230400Z 09006KT CAVOK M01/M03 Q1014,2,4,2,0,86.29,0
2026-02-23 04:30:00,LRIA,-1,-3,6.0,10000,0,0,LRIA 230430Z 09006KT CAVOK M01/M03 Q1014,2,4,2,0,86.29,0
2026-02-23 05:00:00,LRIA,-1,-2,8.0,10000,0,0,LRIA 230500Z 09008KT CAVOK M01/M02 Q1014,1,5,2,0,92.92,0
2026-02-23 05:30:00,LRIA,-1,-3,7.0,10000,0,0,LRIA 230530Z 09007KT CAVOK M01/M03 Q1014,2,5,2,0,86.29,0
2026-02-23 06:00:00,LRIA,-1,-2,7.0,10000,0,0,LRIA 230600Z 09007KT CAVOK M01/M02 Q1014,1,6,2,0,92.92,0
2026-02-23 06:30:00,LRIA,-1,-2,7.0,10000,0,0,LRIA 230630Z 10007KT CAVOK M01/M02 Q1014,1,6,2,0,92.92,0
2026-02-23 07:00:00,LRIA,0,-2,7.0,10000,0,0,LRIA 230700Z 09007KT CAVOK M00/M02 Q1013,2,7,2,0,86.39,0
2026-02-23 07:30:00,LRIA,1,-1,8.0,10000,0,0,LRIA 230730Z 10008KT CAVOK 01/M01 Q1013,2,7,2,0,86.5,0
2026-02-23 08:00:00,LRIA,1,-1,7.0,10000,0,0,LRIA 230800Z 10007KT CAVOK 01/M01 Q1013,2,8,2,0,86.5,0
2026-02-23 08:30:00,LRIA,1,-1,7.0,10000,0,0,LRIA 230830Z 10007KT CAVOK 01/M01 Q1013,2,8,2,0,86.5,0
2026-02-23 09:00:00,LRIA,2,0,6.0,10000,0,0,LRIA 230900Z 10006KT CAVOK 02/M00 Q1013,2,9,2,0,86.6,0
2026-02-23 09:30:00,LRIA,3,0,7.0,10000,0,0,LRIA 230930Z 10007KT CAVOK 03/M00 Q1013,3,9,2,0,80.66,0
2026-02-23 10:00:00,LRIA,3,0,7.0,9999,0,0,LRIA 231000Z 10007KT 9999 BKN045 03/00 Q1012,3,10,2,0,80.66,0
2026-02-23 10:30:00,LRIA,3,0,8.0,9999,0,0,LRIA 231030Z 10008KT 9999 BKN046 03/00 Q1012,3,10,2,0,80.66,0
2026-02-23 11:00:00,LRIA,4,1,8.0,9999,0,0,LRIA 231100Z 09008KT 9999 -RA BKN047 04/01 Q1012,3,11,2,0,80.8,0
2026-02-23 11:30:00,LRIA,4,1,8.0,9999,0,0,LRIA 231130Z 10008KT 9999 -RA NSC 04/01 Q1011,3,11,2,0,80.8,0
2026-02-23 12:00:00,LRIA,5,1,8.0,10000,0,0,LRIA 231200Z 10008KT CAVOK 05/01 Q1011,4,12,2,0,75.35,0
2026-02-23 12:30:00,LRIA,5,2,8.0,10000,0,0,LRIA 231230Z 10008KT CAVOK 05/02 Q1011,3,12,2,0,80.94,0
2026-02-23 13:00:00,LRIA,5,2,8.0,10000,0,0,LRIA 231300Z 09008KT CAVOK 05/02 Q1011,3,13,2,0,80.94,0
2026-02-23 13:30:00,LRIA,5,2,9.0,9999,0,0,LRIA 231330Z 09009KT 9999 -RA NSC 05/02 Q1011,3,13,2,0,80.94,0
2026-02-23 14:00:00,LRIA,4,2,6.0,9999,0,0,LRIA 231400Z 10006KT 9999 -RA OVC048 04/02 Q1011,2,14,2,0,86.8,0
2026-02-23 14:30:00,LRIA,4,2,5.0,9999,0,0,LRIA 231430Z 08005KT 9999 -RA OVC040 04/02 Q1011,2,14,2,0,86.8,0
2026-02-23 15:00:00,LRIA,4,2,4.0,6000,0,0,LRIA 231500Z 08004KT 6000 -RA OVC035 04/02 Q1012,2,15,2,0,86.8,0
2026-02-23 15:30:00,LRIA,3,2,4.0,5000,0,0,LRIA 231530Z 09004KT 5000 -RA OVC030 03/02 Q1012,1,15,2,0,93.14,0
2026-02-23 16:00:00,LRIA,3,2,4.0,3500,0,0,LRIA 231600Z 08004KT 3500 -RA OVC030 03/02 Q1012,1,16,2,0,93.14,0
2026-02-23 16:30:00,LRIA,3,2,3.0,3000,0,0,LRIA 231630Z 10003KT 3000 -RA BKN027 03/02 Q1012,1,16,2,0,93.14,0
2026-02-23 17:00:00,LRIA,4,3,,3000,0,0,LRIA 231700Z VRB02KT 3000 -RA OVC021 04/03 Q1012,1,17,2,0,93.2,0
2026-02-23 17:30:00,LRIA,3,2,2.0,2500,0,0,LRIA 231730Z 10002KT 2500 -RA SCT012 BKN027 03/02 Q1012,1,17,2,0,93.14,0
2026-02-23 18:00:00,LRIA,4,3,,2000,0,1,LRIA 231800Z VRB01KT 2000 -RA BR FEW003 BKN009 OVC021 04/03 Q1012,1,18,2,0,93.2,0
2026-02-23 18:30:00,LRIA,4,4,,1500,0,1,LRIA 231830Z VRB02KT 1500 -RA BR BKN001 OVC020 04/04 Q1012,0,18,2,0,100.0,0
2026-02-23 19:00:00,LRIA,5,4,2.0,800,1,0,LRIA 231900Z 19002KT 0800 R14/1000D -RA FG BKN001 OVC030 05/04 Q1012,1,19,2,0,93.25,0
2026-02-23 19:30:00,LRIA,4,4,,500,1,0,LRIA 231930Z VRB01KT 0500 R14/0900D FG BKN001 OVC038 04/04 Q1012,0,19,2,0,100.0,0
2026-02-23 20:00:00,LRIA,5,4,4.0,800,1,0,LRIA 232000Z 26004KT 0800 R14/1200U FG BKN001 OVC037 05/04 Q1012,1,20,2,0,93.25,0
2026-02-23 20:30:00,LRIA,5,4,3.0,1000,0,1,LRIA 232030Z 24003KT 1000 0300SE R14/P2000N BCFG BR SCT001 OVC037 05/04 Q1012,1,20,2,0,93.25,0
2026-02-23 21:00:00,LRIA,4,4,,300,1,0,LRIA 232100Z VRB02KT 0300 R14/0600N FG SCT001 BKN003 04/04 Q1011,0,21,2,0,100.0,0
2026-02-23 21:30:00,LRIA,4,4,,800,1,0,LRIA 232130Z VRB02KT 0800 R14/1300U FG SCT001 04/04 Q1011,0,21,2,0,100.0,0
2026-02-23 22:00:00,LRIA,4,3,3.0,1000,0,1,LRIA 232200Z 22003KT 1000 0200SE R14/1200D BCFG BR SCT001 04/03 Q1011,1,22,2,0,93.2,0
2026-02-23 22:30:00,LRIA,3,2,3.0,200,1,0,LRIA 232230Z 17003KT 0200 R14/0400D FG VV001 03/02 Q1011,1,22,2,0,93.14,0
2026-02-23 23:00:00,LRIA,2,2,,200,1,0,LRIA 232300Z VRB01KT 0200 R14/0400U FG VV001 02/02 Q1011,0,23,2,0,100.0,0
2026-02-23 23:30:00,LRIA,1,0,3.0,200,1,0,LRIA 232330Z 20003KT 120V260 0200 R14/0550D FG VV001 01/00 Q1011,1,23,2,0,93.03,0
2026-02-24 00:00:00,LRIA,0,0,2.0,200,1,0,LRIA 240000Z 19002KT 0200 R14/0600U FG VV001 00/M00 Q1011,0,0,2,1,100.0,0
2026-02-24 00:30:00,LRIA,1,0,,200,1,0,LRIA 240030Z VRB01KT 0200 R14/0500N FG VV001 01/00 Q1011,1,0,2,1,93.03,0
2026-02-24 01:00:00,LRIA,1,1,3.0,200,1,0,LRIA 240100Z 15003KT 0200 R14/0650D FG VV001 01/01 Q1011,0,1,2,1,100.0,0
2026-02-24 01:30:00,LRIA,0,-1,4.0,200,1,0,LRIA 240130Z 08004KT 0200 R14/0550N FZFG VV001 M00/M01 Q1010,1,1,2,1,92.98,0
2026-02-24 02:00:00,LRIA,0,-1,3.0,200,1,0,LRIA 240200Z 10003KT 070V130 0200 R14/0550N FZFG VV001 M00/M01 Q1010,1,2,2,1,92.98,0
2026-02-24 02:30:00,LRIA,0,-1,4.0,200,1,0,LRIA 240230Z 08004KT 0200 R14/0400N FZFG VV001 M00/M01 Q1010,1,2,2,1,92.98,0
2026-02-24 03:00:00,LRIA,0,-1,3.0,200,1,0,LRIA 240300Z 10003KT 080V150 0200 R14/0325N FZFG VV001 M00/M01 Q1010,1,3,2,1,92.98,0
2026-02-24 03:30:00,LRIA,-1,-1,,200,1,0,COR LRIA 240330Z VRB01KT 0200 R14/0600N FZFG VV001 M01/M01 Q1010,0,3,2,1,100.0,0
2026-02-24 04:00:00,LRIA,0,-1,0.0,2000,0,1,LRIA 240400Z 00000KT 2000 0500SE R14/P2000N BCFG BR BKN002 M00/M01 Q1010,1,4,2,1,92.98,0
2026-02-24 04:30:00,LRIA,0,0,3.0,1000,0,1,LRIA 240430Z 14003KT 1000 0200SE R14/P2000N PRFG BR BKN001 00/M00 Q1009,0,4,2,1,100.0,0
2026-02-24 05:00:00,LRIA,0,-1,3.0,300,1,0,LRIA 240500Z 07003KT 0300 R14/P2000N FZFG VV001 M00/M01 Q1009,1,5,2,1,92.98,0
2026-02-24 05:30:00,LRIA,-1,-2,4.0,100,1,0,LRIA 240530Z 09004KT 0100 R14/0275N FZFG BKN001 M01/M02 Q1009,1,5,2,1,92.92,0
2026-02-24 06:00:00,LRIA,-1,-1,5.0,100,1,0,LRIA 240600Z 12005KT 0100 R14/0275D FZFG VV001 M01/M01 Q1009,0,6,2,1,100.0,0
2026-02-24 06:30:00,LRIA,-1,-1,7.0,100,1,0,LRIA 240630Z 09007KT 0100 R14/0250N FZFG VV001 M01/M01 Q1009,0,6,2,1,100.0,0
2026-02-24 07:00:00,LRIA,-1,-1,4.0,100,1,0,LRIA 240700Z 11004KT 0100 R14/0275N FZFG VV001 M01/M01 Q1009,0,7,2,1,100.0,0
2026-02-24 07:30:00,LRIA,0,-1,4.0,100,1,0,LRIA 240730Z 08004KT 0100 R14/0275N FZFG VV001 M00/M01 Q1009,1,7,2,1,92.98,0
2026-02-24 08:00:00,LRIA,0,0,6.0,150,1,0,LRIA 240800Z 09006KT 0150 R14/0325N FG VV001 00/M00 Q1008,0,8,2,1,100.0,0
2026-02-24 08:30:00,LRIA,1,0,7.0,150,1,0,LRIA 240830Z 09007KT 0150 R14/0300N FG VV001 01/00 Q1008,1,8,2,1,93.03,0
2026-02-24 09:00:00,LRIA,1,0,6.0,200,1,0,LRIA 240900Z 09006KT 0200 R14/0375N -RA FG VV001 01/00 Q1008,1,9,2,1,93.03,0
2026-02-24 09:30:00,LRIA,1,1,5.0,1200,0,0,LRIA 240930Z 08005KT 1200 R14/1000U -RA BCFG BKN001 01/01 Q1008,0,9,2,1,100.0,0
2026-02-24 10:00:00,LRIA,2,2,6.0,800,1,0,LRIA 241000Z 10006KT 0800 R14/1300D FG OVC001 02/02 Q1008,0,10,2,1,100.0,0
2026-02-24 10:30:00,LRIA,2,2,6.0,1200,0,1,LRIA 241030Z 10006KT 1200 R14/1900N -RA BR BKN001 BKN048 02/02 Q1008,0,10,2,1,100.0,0
2026-02-24 11:00:00,LRIA,3,2,6.0,2500,0,1,LRIA 241100Z 09006KT 2500 -RA BR BKN001 BKN035 03/02 Q1008,1,11,2,1,93.14,0
2026-02-24 11:30:00,LRIA,3,2,5.0,3000,0,1,LRIA 241130Z 11005KT 3000 -RA BR SCT001 OVC040 03/02 Q1008,1,11,2,1,93.14,0
2026-02-24 12:00:00,LRIA,3,2,4.0,3000,0,1,LRIA 241200Z 08004KT 3000 -RA BR SCT001 OVC030 03/02 Q1008,1,12,2,1,93.14,0
2026-02-24 12:30:00,LRIA,3,3,3.0,4000,0,1,LRIA 241230Z 06003KT 030V090 4000 -RA BR OVC023 03/03 Q1008,0,12,2,1,100.0,0
2026-02-24 13:00:00,LRIA,3,3,2.0,4000,0,1,LRIA 241300Z 07002KT 4000 -RA BR OVC023 03/03 Q1009,0,13,2,1,100.0,0
2026-02-24 13:30:00,LRIA,4,3,,5000,0,1,LRIA 241330Z VRB02KT 5000 1500N -RA BCFG BR OVC028 04/03 Q1009,1,13,2,1,93.2,0
2026-02-24 14:00:00,LRIA,4,3,3.0,2500,0,1,LRIA 241400Z 27003KT 240V300 2500 -RA BR BKN005 OVC023 04/03 Q1009,1,14,2,1,93.2,0
2026-02-24 14:30:00,LRIA,5,4,7.0,8000,0,0,LRIA 241430Z 31007KT 8000 -RA OVC005 05/04 Q1010,1,14,2,1,93.25,0
2026-02-24 15:00:00,LRIA,4,4,9.0,9999,0,0,LRIA 241500Z 32009KT 9999 -RA SCT007 OVC046 04/04 Q1010,0,15,2,1,100.0,0
2026-02-24 15:30:00,LRIA,4,3,13.0,9999,0,0,LRIA 241530Z 32013KT 9999 -RA SCT008 OVC035 04/03 Q1010,1,15,2,1,93.2,0
2026-02-24 16:00:00,LRIA,4,3,15.0,9999,0,0,COR LRIA 241600Z 32015KT 9999 -RA FEW009 OVC036 04/03 Q1011,1,16,2,1,93.2,0
2026-02-24 16:30:00,LRIA,4,3,15.0,9999,0,0,LRIA 241630Z 32015KT 9999 -RA BKN009 OVC028 04/03 Q1011,1,16,2,1,93.2,0
2026-02-24 17:00:00,LRIA,3,2,16.0,9999,0,0,LRIA 241700Z 31016KT 9999 -RA BKN006 OVC028 03/02 Q1012,1,17,2,1,93.14,0
2026-02-24 17:30:00,LRIA,3,2,18.0,9999,0,0,LRIA 241730Z 32018KT 9999 -RA BKN008 OVC024 03/02 Q1012,1,17,2,1,93.14,0
2026-02-24 18:00:00,LRIA,3,2,16.0,9999,0,0,LRIA 241800Z 32016KT 9999 -RA BKN009 OVC025 03/02 Q1012,1,18,2,1,93.14,0
2026-02-24 18:30:00,LRIA,3,2,13.0,9999,0,0,LRIA 241830Z 31013KT 9999 -RA BKN009 OVC030 03/02 Q1013,1,18,2,1,93.14,0
2026-02-24 19:00:00,LRIA,3,2,15.0,9999,0,0,LRIA 241900Z 32015KT 9999 BKN009 OVC024 03/02 Q1013,1,19,2,1,93.14,0
2026-02-24 19:30:00,LRIA,3,2,8.0,9999,0,0,LRIA 241930Z 29008KT 260V320 9999 -RA SCT010 BKN027 03/02 Q1014,1,19,2,1,93.14,0
2026-02-24 20:00:00,LRIA,3,2,9.0,9999,0,0,LRIA 242000Z 28009KT 9999 -RA FEW009 BKN038 03/02 Q1014,1,20,2,1,93.14,0
2026-02-24 20:30:00,LRIA,3,2,8.0,9999,0,0,LRIA 242030Z 29008KT 9999 -RA FEW010 03/02 Q1014,1,20,2,1,93.14,0
2026-02-24 21:00:00,LRIA,3,2,9.0,9999,0,0,LRIA 242100Z 30009KT 9999 FEW009 03/02 Q1014,1,21,2,1,93.14,0
2026-02-24 21:30:00,LRIA,3,2,9.0,9999,0,0,LRIA 242130Z 29009KT 270V330 9999 FEW009 03/02 Q1014,1,21,2,1,93.14,0
2026-02-24 22:00:00,LRIA,3,1,7.0,10000,0,0,LRIA 242200Z 28007KT 250V310 CAVOK 03/01 Q1014,2,22,2,1,86.7,0
2026-02-24 22:30:00,LRIA,3,1,9.0,9999,0,0,LRIA 242230Z 29009KT 9999 FEW010 03/01 Q1015,2,22,2,1,86.7,0
2026-02-24 23:00:00,LRIA,2,1,12.0,9999,0,0,LRIA 242300Z 31012KT 9999 FEW010 02/01 Q1015,1,23,2,1,93.09,0
2026-02-24 23:30:00,LRIA,2,1,7.0,9999,0,0,LRIA 242330Z 29007KT 250V320 9999 FEW016 SCT039 02/01 Q1015,1,23,2,1,93.09,0
2026-02-25 00:00:00,LRIA,2,1,9.0,9999,0,0,LRIA 250000Z 30009KT 9999 SCT016 OVC040 02/01 Q1015,1,0,2,2,93.09,0
2026-02-25 00:30:00,LRIA,2,1,8.0,9999,0,0,LRIA 250030Z 28008KT 9999 FEW017 OVC043 02/01 Q1016,1,0,2,2,93.09,0
2026-02-25 01:00:00,LRIA,2,1,10.0,9999,0,0,LRIA 250100Z 29010KT 9999 FEW014 OVC042 02/01 Q1016,1,1,2,2,93.09,0
2026-02-25 01:30:00,LRIA,2,1,10.0,9999,0,0,LRIA 250130Z 30010KT 9999 BKN014 OVC041 02/01 Q1016,1,1,2,2,93.09,0
2026-02-25 02:00:00,LRIA,2,1,13.0,9999,0,0,LRIA 250200Z 30013KT 9999 BKN016 02/01 Q1016,1,2,2,2,93.09,0
2026-02-25 02:30:00,LRIA,2,1,12.0,9999,0,0,LRIA 250230Z 31012KT 9999 BKN014 02/01 Q1016,1,2,2,2,93.09,0
2026-02-25 03:00:00,LRIA,3,1,11.0,9999,0,0,LRIA 250300Z 30011KT 9999 FEW015 OVC046 03/01 Q1016,2,3,2,2,86.7,0
2026-02-25 03:30:00,LRIA,2,1,10.0,9999,0,0,LRIA 250330Z 31010KT 9999 BKN012 OVC046 02/01 Q1017,1,3,2,2,93.09,0
2026-02-25 04:00:00,LRIA,2,0,9.0,9999,0,0,LRIA 250400Z 30009KT 9999 BKN012 OVC046 02/00 Q1017,2,4,2,2,86.6,0
2026-02-25 04:30:00,LRIA,2,0,10.0,9999,0,0,LRIA 250430Z 31010KT 270V330 9999 FEW013 OVC044 02/M00 Q1017,2,4,2,2,86.6,0
2026-02-25 05:00:00,LRIA,2,-1,15.0,9999,0,0,LRIA 250500Z 32015KT 9999 SCT025 BKN045 02/M01 Q1017,3,5,2,2,80.52,0
2026-02-25 05:30:00,LRIA,2,-1,8.0,9999,0,0,LRIA 250530Z 29008KT 250V320 9999 FEW024 OVC042 02/M01 Q1018,3,5,2,2,80.52,0
2026-02-25 06:00:00,LRIA,2,-1,11.0,9999,0,0,LRIA 250600Z 31011KT 9999 OVC042 02/M01 Q1018,3,6,2,2,80.52,0
2026-02-25 06:30:00,LRIA,2,-1,10.0,9999,0,0,LRIA 250630Z 30010KT 270V340 9999 OVC039 02/M01 Q1018,3,6,2,2,80.52,0
2026-02-25 07:00:00,LRIA,2,-1,13.0,9999,0,0,LRIA 250700Z 30013KT 9999 FEW019 OVC039 02/M01 Q1018,3,7,2,2,80.52,0
2026-02-25 07:30:00,LRIA,2,0,13.0,9999,0,0,LRIA 250730Z 30013KT 270V330 9999 FEW008 OVC038 02/M00 Q1018,2,7,2,2,86.6,0
2026-02-25 08:00:00,LRIA,1,-1,15.0,4000,0,0,LRIA 250800Z 30015KT 4000 SG OVC007 01/M01 Q1019,2,8,2,2,86.5,0
2026-02-25 08:30:00,LRIA,1,0,12.0,9999,0,0,LRIA 250830Z 30012KT 270V330 9999 BKN007 01/M00 Q1019,1,8,2,2,93.03,0
2026-02-25 09:00:00,LRIA,2,-1,11.0,9999,0,0,LRIA 250900Z 30011KT 9999 BKN016 OVC032 02/M01 Q1019,3,9,2,2,80.52,0
2026-02-25 09:30:00,LRIA,2,-2,16.0,9999,0,0,LRIA 250930Z 31016G26KT 270V330 9999 BKN019 02/M02 Q1019,4,9,2,2,74.82,0
2026-02-25 10:00:00,LRIA,3,-3,19.0,9999,0,0,LRIA 251000Z 32019KT 9999 BKN032 03/M03 Q1019,6,10,2,2,64.71,0
2026-02-25 10:30:00,LRIA,2,-3,21.0,9999,0,0,LRIA 251030Z 32021KT 9999 BKN029 02/M03 Q1019,5,10,2,2,69.48,0
2026-02-25 11:00:00,LRIA,3,-3,15.0,9999,0,0,LRIA 251100Z 31015KT 9999 BKN025 03/M03 Q1019,6,11,2,2,64.71,0
2026-02-25 11:30:00,LRIA,3,-2,13.0,9999,0,0,LRIA 251130Z 32013KT 9999 BKN023 03/M02 Q1019,5,11,2,2,69.69,0
2026-02-25 12:00:00,LRIA,4,-2,14.0,9999,0,0,LRIA 251200Z 32014KT 9999 BKN025 04/M02 Q1019,6,12,2,2,64.95,0
2026-02-25 12:30:00,LRIA,4,-2,13.0,9999,0,0,LRIA 251230Z 32013KT 9999 SCT024 04/M02 Q1019,6,12,2,2,64.95,0
2026-02-25 13:00:00,LRIA,4,-2,9.0,9999,0,0,LRIA 251300Z 32009KT 270V360 9999 BKN025 04/M02 Q1019,6,13,2,2,64.95,0
2026-02-25 13:30:00,LRIA,4,-2,13.0,9999,0,0,LRIA 251330Z 32013KT 9999 BKN029 04/M02 Q1019,6,13,2,2,64.95,0
2026-02-25 14:00:00,LRIA,4,-1,9.0,9999,0,0,LRIA 251400Z 32009KT 9999 FEW029 04/M01 Q1019,5,14,2,2,69.89,0
2026-02-25 14:30:00,LRIA,4,-1,12.0,10000,0,0,LRIA 251430Z 32012KT CAVOK 04/M01 Q1019,5,14,2,2,69.89,0
2026-02-25 15:00:00,LRIA,3,0,11.0,9999,0,0,LRIA 251500Z 33011KT 9999 -RA NSC 03/M00 Q1019,3,15,2,2,80.66,0
2026-02-25 15:30:00,LRIA,2,0,10.0,7000,0,0,LRIA 251530Z 33010KT 7000 -RA BKN027 02/00 Q1019,2,15,2,2,86.6,0
2026-02-25 16:00:00,LRIA,1,0,6.0,9999,0,0,LRIA 251600Z 32006KT 9999 -RA FEW013 OVC023 01/00 Q1020,1,16,2,2,93.03,0
2026-02-25 16:30:00,LRIA,1,0,5.0,9999,0,0,LRIA 251630Z 30005KT 9999 -RA BKN012 OVC045 01/00 Q1020,1,16,2,2,93.03,0
2026-02-25 17:00:00,LRIA,1,0,3.0,9999,0,0,LRIA 251700Z 25003KT 220V300 9999 -DZRA FEW012 BKN020 OVC048 01/00 Q1020,1,17,2,2,93.03,0
2026-02-25 17:30:00,LRIA,2,1,4.0,9999,0,0,LRIA 251730Z 28004KT 9999 -RA SCT013 OVC021 02/01 Q1021,1,17,2,2,93.09,0
2026-02-25 18:00:00,LRIA,2,1,3.0,9999,0,0,LRIA 251800Z 31003KT 270V330 9999 -RA BKN013 OVC030 02/01 Q1021,1,18,2,2,93.09,0
2026-02-25 18:30:00,LRIA,2,1,2.0,9000,0,0,LRIA 251830Z 34002KT 9000 -RA OVC005 02/01 Q1022,1,18,2,2,93.09,0
2026-02-25 19:00:00,LRIA,1,0,8.0,6000,0,0,LRIA 251900Z 36008KT 6000 -RASN OVC004 01/M00 Q1022,1,19,2,2,93.03,0
2026-02-25 19:30:00,LRIA,1,0,10.0,9000,0,0,LRIA 251930Z 34010KT 9000 -DZ OVC009 01/M00 Q1023,1,19,2,2,93.03,0
2026-02-25 20:00:00,LRIA,1,0,11.0,2500,0,0,LRIA 252000Z 33011KT 2500 -SN SCT006 OVC027 01/M00 Q1023,1,20,2,2,93.03,0
2026-02-25 20:30:00,LRIA,1,-1,14.0,9999,0,0,LRIA 252030Z 34014KT 9999 -SN OVC010 01/M01 Q1024 RESN,2,20,2,2,86.5,0
2026-02-25 21:00:00,LRIA,0,-1,11.0,9999,0,0,LRIA 252100Z 31011KT 9999 FEW009 BKN040 00/M01 Q1024,1,21,2,2,92.98,0
2026-02-25 21:30:00,LRIA,0,-1,9.0,9999,0,0,LRIA 252130Z 30009KT 9999 FEW010 00/M01 Q1025,1,21,2,2,92.98,0
2026-02-25 22:00:00,LRIA,0,-1,8.0,9999,0,0,LRIA 252200Z 30008KT 9999 FEW008 00/M01 Q1025,1,22,2,2,92.98,0
2026-02-25 22:30:00,LRIA,0,-1,8.0,10000,0,0,LRIA 252230Z 30008KT CAVOK 00/M01 Q1025,1,22,2,2,92.98,0
2026-02-25 23:00:00,LRIA,0,-2,8.0,10000,0,0,LRIA 252300Z 31008KT CAVOK 00/M02 Q1026,2,23,2,2,86.39,0
2026-02-25 23:30:00,LRIA,0,-2,8.0,10000,0,0,LRIA 252330Z 31008KT CAVOK M00/M02 Q1026,2,23,2,2,86.39,0
2026-02-26 00:00:00,LRIA,-1,-2,7.0,10000,0,0,LRIA 260000Z 30007KT CAVOK M01/M02 Q1026,1,0,2,3,92.92,0
2026-02-26 00:30:00,LRIA,0,-2,11.0,9999,0,0,LRIA 260030Z 31011KT 9999 SCT040 M00/M02 Q1026,2,0,2,3,86.39,0
2026-02-26 01:00:00,LRIA,0,-2,10.0,9999,0,0,LRIA 260100Z 30010KT 9999 BKN034 M00/M02 Q1026,2,1,2,3,86.39,0
2026-02-26 01:30:00,LRIA,0,-2,7.0,3000,0,0,LRIA 260130Z 30007KT 3000 -SN FEW011 OVC025 M00/M02 Q1026,2,1,2,3,86.39,0
2026-02-26 02:00:00,LRIA,0,-2,12.0,9999,0,0,LRIA 260200Z 31012KT 9999 -SN FEW013 BKN025 M00/M02 Q1027,2,2,2,3,86.39,0
2026-02-26 02:30:00,LRIA,0,-2,10.0,9999,0,0,LRIA 260230Z 31010KT 9999 SCT014 BKN037 M00/M02 Q1027,2,2,2,3,86.39,0
2026-02-26 03:00:00,LRIA,0,-2,9.0,9999,0,0,LRIA 260300Z 31009KT 9999 BKN014 BKN040 M00/M02 Q1027,2,3,2,3,86.39,0
2026-02-26 03:30:00,LRIA,-1,-3,10.0,9999,0,0,LRIA 260330Z 31010KT 9999 SCT024 M01/M03 Q1027,2,3,2,3,86.29,0
2026-02-26 04:00:00,LRIA,-1,-3,11.0,9999,0,0,LRIA 260400Z 31011KT 9999 FEW016 M01/M03 Q1028,2,4,2,3,86.29,0
